Season,GameId,Date,Team,Conference,OppTeam,OppConference,Score,OppScore,WasCFPTeam,PassSnaps,RunSnaps,OffensiveEPAPerPlay_All,OffensiveSuccessRate_All,OffensiveBoomRate_All,OffensiveBustRate_All,OffensiveEPAPerPlay_Pass,OffensiveSuccessRate_Pass,OffensiveBoomRate_Pass,OffensiveBustRate_Pass,OffensiveEPAPerPlay_Run,OffensiveSuccessRate_Run,OffensiveBoomRate_Run,OffensiveBustRate_Run,Plays_PasserPoints,Sum_PasserPoints,Sum_PasserPAA,Plays_RusherPoints,Sum_RusherPoints,Sum_RusherPAA,Plays_ReceiverPoints,Sum_ReceiverPoints,Sum_ReceiverPAA,Plays_PassBlockPoints,Sum_PassBlockPoints,Sum_PassBlockPAA,Plays_RunBlockPoints,Sum_RunBlockPoints,Sum_RunBlockPAA,Plays_PassCovPoints,Sum_PassCovPoints,Sum_PassCovPAA,Plays_PassRushPoints,Sum_PassRushPoints,Sum_PassRushPAA,Plays_RunDefPoints,Sum_RunDefPoints,Sum_RunDefPAA,Max_WP,Min_WP,Median_WP,WP_FavoredPct,ADoT,AttemptedAirYards
2021,5715,00:00.0,Georgia State,Sun Belt,Louisiana-Monroe,Sun Belt,55,21,0,29,58,0.333194,0.574712,0.149425,0.080459,0.516784,0.655172,0.275862,0.137931,0.2288,0.534482,0.086206,0.051724,29,9.17783,6.503622,53,10.427837,9.628501,23,1.198936,-0.985601,29,6.091708,2.900837,53,5.92538,-2.046024,39,2.069727,-7.502954,39,4.375307,-2.011475,30,2.79268,-10.92788,1,0.264,0.957,0.78125,11.206896,325
2021,5820,00:00.0,Georgia State,Sun Belt,Texas State,Sun Belt,28,16,0,25,48,0.192191,0.547945,0.205479,0.082191,0.178547,0.56,0.2,0.16,0.200123,0.541666,0.208333,0.041666,25,4.652669,1.625384,44,9.916452,9.075897,22,1.702188,-0.920159,25,3.182011,0.126997,44,13.090708,5.20727,56,9.019545,-3.028262,57,5.191666,-2.009248,28,9.405958,-0.49242,1,0.254,0.61,0.732984,9.4,235
2021,5871,00:00.0,Georgia State,Sun Belt,Georgia Southern,Sun Belt,21,14,0,32,35,-0.03412,0.402985,0.149253,0.134328,-0.173178,0.28125,0.15625,0.1875,0.087555,0.514285,0.142857,0.085714,29,1.213125,-2.755047,35,-0.725876,-2.038708,27,-0.450967,-3.696313,33,7.781044,2.591818,31,7.861033,1.394162,29,12.525655,5.474154,29,1.548694,-2.798556,44,13.314056,-4.394727,0.94,0.129,0.458,0.401197,10.518518,284
2021,5897,00:00.0,Georgia State,Sun Belt,Louisiana,Sun Belt,17,21,0,25,43,0.045794,0.5,0.117647,0.088235,-0.163544,0.36,0.2,0.2,0.163228,0.581395,0.069767,0.023255,22,1.804424,-1.142615,46,3.304514,1.836571,23,4.300156,1.586582,25,1.890792,-1.989692,43,19.234447,9.920168,35,8.351811,-1.001165,35,3.13956,-1.528342,35,17.587275,3.976822,0.832,0,0.564,0.648484,8.333333,150
2021,5990,00:00.0,Georgia State,Sun Belt,Coastal Carolina,Sun Belt,42,40,0,30,36,0.181835,0.515151,0.181818,0.075757,0.321149,0.566666,0.333333,0.1,0.047016,0.472222,0.055555,0.055555,26,3.121138,-0.409781,36,-1.75847,-3.196497,24,6.433388,3.639309,30,6.919341,2.025758,32,6.049952,-0.899241,35,16.645016,7.730012,35,20.529126,15.629531,38,21.479277,7.225273,0.999,0.193,0.521,0.528735,7.541666,181
2021,6055,00:00.0,Georgia State,Sun Belt,Arkansas State,Sun Belt,28,20,0,24,49,-0.176398,0.39726,0.178082,0.136986,-0.590725,0.291666,0.166666,0.25,0.049598,0.448979,0.183673,0.081632,22,2.527766,-0.209595,48,-8.675823,-10.220475,21,-8.048057,-10.393704,24,2.925908,-0.135186,46,12.779107,4.471598,55,15.655932,2.665497,55,10.187776,1.582247,19,7.402776,-0.451955,1,0.342,0.639,0.767955,18.047619,379
2021,6127,00:00.0,Georgia State,Sun Belt,Troy,Sun Belt,37,10,0,27,41,-0.002796,0.397058,0.17647,0.117647,-0.127619,0.37037,0.259259,0.222222,0.081459,0.414634,0.121951,0.04878,24,0.267416,-2.921788,44,3.047032,1.742404,25,3.593078,0.66559,27,4.623809,0.541309,41,12.048551,3.806038,43,8.768746,-1.700709,43,16.957887,10.859767,33,4.47835,-8.944748,1,0.452,0.925,0.965317,10.590909,233
2021,6178,00:00.0,Georgia State,Sun Belt,Ball State,MAC,51,20,0,24,38,0.303872,0.516129,0.209677,0.112903,0.445377,0.541666,0.375,0.166666,0.208149,0.5,0.105263,0.078947,23,7.862579,3.93679,36,3.368489,0.976954,18,-0.740711,-3.883175,25,7.12276,2.643062,34,10.782497,1.822992,52,13.804369,-1.368543,52,12.59203,3.976636,29,10.956983,-2.586479,1,0.235,0.814,0.808988,9.428571,198
2021,5381,00:00.0,Georgia Tech,ACC,Northern Illinois,MAC,21,22,0,34,44,-0.067783,0.384615,0.153846,0.128205,-0.539488,0.17647,0.058823,0.235294,0.200231,0.545454,0.227272,0.045454,30,-0.738926,-4.219048,48,4.801592,3.573356,33,-0.662133,-4.169571,34,2.116952,-2.06956,44,9.278268,1.059301,18,-0.976091,-5.943981,18,0.387224,-3.505509,39,20.904541,0.952769,0.927,0.089,0.307,0.305389,11.538461,300
2021,5412,00:00.0,Georgia Tech,ACC,Kennesaw State,Big South,45,17,0,29,30,0.146325,0.440677,0.169491,0.050847,0.48574,0.586206,0.275862,0.068965,-0.235516,0.3,0.066666,0.033333,25,6.967451,3.449046,29,-5.808733,-7.295315,24,7.111782,3.922977,28,4.119162,-0.397554,26,6.361759,0.068895,25,7.076903,0.716413,25,1.812587,-2.96839,38,15.322755,-3.719647,1,0.471,0.977,0.981012,8.863636,195
2021,5505,00:00.0,Georgia Tech,ACC,Clemson,ACC,8,14,0,48,24,-0.090031,0.236111,0.083333,0.111111,0.046377,0.208333,0.083333,0.104166,-0.260542,0.291666,0.083333,0.125,36,6.975854,2.25683,33,6.152171,4.490141,43,5.383309,1.318556,47,8.267382,0.093569,22,2.136381,-3.199561,24,16.633162,9.661954,24,0.291535,-3.252623,42,24.035939,6.355331,0.494,0.001,0.245,0,6,162
2021,5574,00:00.0,Georgia Tech,ACC,North Carolina,ACC,45,22,0,22,40,0.088628,0.354838,0.193548,0.064516,0.0148,0.318181,0.227272,0.136363,0.133745,0.375,0.175,0.025,18,0.873507,-1.772201,41,7.12883,5.836242,18,2.268317,0.05535,21,4.717416,1.068789,38,7.617376,-1.72262,50,11.417404,-1.929968,50,18.019957,11.975961,24,22.895328,14.227542,1,0.219,0.739,0.702857,9.736842,185
2021,5649,00:00.0,Georgia Tech,ACC,Pittsburgh,ACC,21,52,0,37,27,-0.154933,0.46875,0.171875,0.140625,0.024391,0.54054,0.243243,0.135135,-0.380749,0.37037,0.074074,0.148148,35,5.199008,0.154123,29,0.383849,-0.571456,30,6.100807,2.940551,37,6.660396,-0.601778,27,3.838581,-3.096944,41,-7.207686,-17.533561,41,0.630458,-4.165434,36,18.565169,5.377471,0.595,0,0.039,0.03409,6.757575,223
2021,5702,00:00.0,Georgia Tech,ACC,Duke,ACC,31,27,0,31,33,-0.121444,0.3125,0.09375,0.140625,0.039825,0.258064,0.193548,0.193548,-0.246299,0.363636,0,0.090909,26,2.782092,-0.901729,36,4.380304,2.926409,27,7.877209,4.601924,30,2.409253,-2.175476,32,1.99863,-5.354415,31,1.265531,-5.402721,31,-1.97362,-5.239214,60,24.614634,4.747006,0.999,0.127,0.631,0.760204,14,350
2021,5827,00:00.0,Georgia Tech,ACC,Virginia,ACC,40,48,0,47,31,0.205986,0.435897,0.128205,0.076923,0.001612,0.319148,0.106382,0.127659,0.417173,0.612903,0.16129,0,45,4.458036,-0.687524,32,10.308014,9.602719,42,2.210652,-1.996205,47,9.261129,2.882347,30,9.709117,3.846087,48,1.167179,-11.727922,48,10.894752,4.734135,25,13.121519,3.436407,0.849,0,0.204,0.347368,8.380952,352
2021,5869,00:00.0,Georgia Tech,ACC,Virginia Tech,ACC,17,26,0,32,24,-0.171015,0.339285,0.160714,0.160714,-0.195412,0.28125,0.1875,0.1875,-0.139503,0.416666,0.125,0.125,28,3.506951,-1.005197,28,1.192696,-0.25464,30,5.924516,1.712197,33,4.986513,-1.27379,23,2.765733,-2.969933,33,2.474419,-5.638614,33,2.554477,-1.556623,44,13.143474,-3.570389,0.599,0,0.202,0.113095,7.64,191
2021,5926,00:00.0,Georgia Tech,ACC,Miami FL,ACC,30,33,0,42,28,-0.114651,0.3,0.128571,0.142857,-0.177164,0.285714,0.142857,0.166666,-0.029633,0.321428,0.107142,0.107142,40,8.323758,3.216523,29,2.944029,2.021761,35,1.69218,-2.164851,42,3.958456,-2.607569,27,1.587087,-3.914504,37,6.329359,-3.211188,37,-0.585234,-4.984697,37,22.299407,8.568206,0.776,0.001,0.403,0.349726,4.756756,176
2021,6003,00:00.0,Georgia Tech,ACC,Boston College,ACC,30,41,0,37,32,0.117859,0.521739,0.101449,0.072463,0.043617,0.432432,0.135135,0.108108,0.1805,0.625,0.0625,0.03125,31,-2.613586,-6.691555,37,2.079019,0.759068,33,6.231567,2.454388,36,5.817764,0.251073,32,11.783571,3.869742,21,-3.678943,-10.339039,21,1.575754,-2.14952,37,24.007702,5.701442,0.887,0.016,0.472,0.46875,6.571428,184
2021,6028,00:00.0,Georgia Tech,ACC,Notre Dame,Independents,0,55,0,37,26,-0.563234,0.301587,0.095238,0.253968,-0.940291,0.27027,0.081081,0.378378,-0.095684,0.346153,0.115384,0.076923,34,-9.895972,-14.818724,29,6.974525,5.883964,34,2.947463,-0.841833,37,4.184384,-2.705671,26,5.982069,-0.44101,29,-0.426943,-8.936965,29,13.538972,8.060039,30,16.980752,2.561284,0.456,0,0.001,0,6.964285,195
2021,6142,00:00.0,Georgia Tech,ACC,Georgia,SEC,0,45,0,21,30,-0.313002,0.294117,0.078431,0.17647,-0.676981,0.190476,0.047619,0.333333,-0.053017,0.366666,0.1,0.066666,19,-0.860054,-4.077686,30,3.482966,2.227137,15,2.389073,0.222515,21,5.495677,-0.134022,28,9.140274,0.422831,21,-4.359321,-11.330425,21,4.416053,0.29426,29,24.082304,8.592392,0.563,0,0.026,0.031496,4.066666,61
2021,5445,00:00.0,Grambling State,SWAC,Southern Mississippi,C-USA,0,37,0,37,22,-0.412421,0.237288,0.101694,0.169491,-0.454522,0.27027,0.108108,0.243243,-0.344257,0.181818,0.090909,0.045454,34,4.924974,-0.217484,25,0.571635,-0.775602,29,0.443507,-3.737926,37,3.212402,-3.378977,22,2.373569,-3.358808,30,9.317987,2.851606,30,2.081699,-3.280342,42,12.021912,-5.48722,0.547,0,0.147,0.029239,8.142857,228
2021,5529,00:00.0,Grambling State,SWAC,Houston,AAC,0,45,0,17,29,-0.671803,0.086956,0.021739,0.217391,-0.802915,0.117647,0.058823,0.294117,-0.596162,0.068965,0,0.172413,15,-0.062945,-3.057992,30,-7.75423,-9.578974,15,2.777963,0.390939,17,-2.326758,-6.448075,28,4.412271,-5.950796,33,1.386139,-5.467486,34,0.151169,-5.496475,40,9.31011,-6.421456,0.632,0,0.043,0.051612,12.25,147
2021,5446,00:00.0,Hampton,MEAC,Old Dominion,C-USA,7,47,0,24,32,-0.280505,0.321428,0.071428,0.160714,-0.383917,0.25,0.041666,0.208333,-0.202946,0.375,0.09375,0.125,20,2.067513,-1.202073,36,-8.093711,-9.887066,22,-1.208535,-4.105299,24,6.603919,1.578635,32,11.064989,2.188587,35,2.632736,-4.653347,35,-3.143884,-8.058947,46,-5.939962,-23.537187,0.528,0,0.007,0.017045,7.529411,128
2021,5312,00:00.0,Hawaii,MW,UCLA,PAC12,10,44,0,58,16,-0.392512,0.27027,0.094594,0.216216,-0.371687,0.275862,0.103448,0.241379,-0.456374,0.25,0.0625,0.125,55,4.619905,-2.102511,17,-3.405743,-4.153324,50,0.623708,-4.945761,58,6.69802,-1.61229,14,0.302813,-2.693746,26,6.612208,-0.318853,26,4.921024,0.376985,37,17.245583,0.950004,0.492,0,0.011,0,6.471698,343
2021,5394,00:00.0,Hawaii,MW,Portland State,Big Sky,49,35,0,36,37,0.124084,0.39726,0.205479,0.178082,0.336619,0.444444,0.277777,0.194444,-0.075948,0.351351,0.135135,0.162162,29,4.646244,1.217553,41,-2.176459,-3.713397,30,-2.878891,-6.537607,37,5.116805,0.481961,33,-1.491587,-7.681277,49,-0.218994,-11.217213,49,10.989483,2.949433,24,12.635475,2.607943,1,0.548,0.978,1,10.6,265
2021,5475,00:00.0,Hawaii,MW,Oregon State,PAC12,27,45,0,62,16,0.102936,0.371794,0.217948,0.153846,0.182598,0.354838,0.258064,0.16129,-0.150987,0.4375,0.0625,0.125,53,1.124171,-4.942814,25,1.484218,0.294683,62,4.43236,-2.215595,62,9.503804,1.779835,16,-0.061651,-3.697574,33,7.099872,-1.358264,33,4.542735,-0.39927,36,15.081558,0.478618,0.437,0,0.055,0,11.97826,551
2021,5553,00:00.0,Hawaii,MW,San Jose State,MW,13,17,0,49,27,-0.256002,0.276315,0.065789,0.171052,-0.366429,0.244897,0.081632,0.224489,-0.107349,0.333333,0.037037,0.074074,41,9.6223,4.753,34,4.938295,3.507549,46,-6.584274,-11.396593,49,9.38054,2.330692,26,2.938627,-2.771772,53,0.992392,-11.73335,53,1.557414,-5.667547,24,11.308112,2.155942,0.825,0.082,0.467,0.429319,13.083333,471
2021,5605,00:00.0,Hawaii,MW,New Mexico State,Independents,41,21,0,32,26,0.154249,0.517241,0.172413,0.155172,0.084226,0.40625,0.15625,0.21875,0.230109,0.653846,0.192307,0.076923,29,9.299758,4.945292,28,5.497476,4.441282,28,-0.261028,-4.280859,31,4.229596,-1.069472,26,9.688447,2.619023,57,3.793959,-7.861365,57,11.667202,4.602452,31,1.427999,-9.768705,1,0.334,0.715,0.902702,13.92,348
2021,5642,00:00.0,Hawaii,MW,Fresno State,MW,27,24,0,30,41,-0.132455,0.394366,0.154929,0.169014,-0.370599,0.3,0.2,0.366666,0.060634,0.463414,0.121951,0.02439,28,3.085967,-0.468173,39,8.040206,6.98133,27,2.484599,-0.429341,30,4.950541,0.478377,37,4.101689,-3.983576,59,4.346278,-10.051805,59,16.163402,9.634336,23,5.893849,-2.311545,0.997,0.049,0.427,0.461111,17,442
2021,5752,00:00.0,Hawaii,MW,Nevada,MW,17,34,0,44,24,-0.095584,0.382352,0.102941,0.17647,-0.424827,0.272727,0.113636,0.204545,0.391121,0.583333,0.083333,0.125,44,0.222562,-5.477182,24,6.805613,6.204221,36,5.044761,1.009723,44,0.98331,-6.240317,24,8.661417,3.468643,58,7.13911,-4.649231,58,9.312693,3.097071,33,15.67148,5.450664,0.667,0,0.337,0.22335,5.648648,209
2021,5826,00:00.0,Hawaii,MW,New Mexico State,Independents,48,34,0,32,33,0.21447,0.538461,0.153846,0.092307,0.135529,0.5625,0.21875,0.1875,0.308029,0.515151,0.090909,0,30,-2.450417,-6.630857,31,3.839589,2.989455,23,8.364932,5.229109,32,9.344001,4.256295,29,10.573887,4.282443,61,26.863924,13.232024,61,5.191585,-1.402784,27,-3.226603,-13.050157,1,0.497,0.818,0.994845,2.275862,66
2021,5879,00:00.0,Hawaii,MW,Utah State,MW,31,51,0,54,14,-0.1192,0.411764,0.191176,0.191176,-0.005197,0.444444,0.24074,0.166666,-0.526353,0.285714,0,0.285714,51,8.361632,1.844187,17,-4.404609,-5.252046,50,11.011166,4.854765,54,1.59066,-6.044124,14,-0.354257,-3.269899,35,-5.949265,-13.486522,35,4.493331,0.169308,50,23.017545,5.738031,0.496,0,0.068,0,10,460
2021,5936,00:00.0,Hawaii,MW,San Diego State,MW,10,17,0,43,22,-0.255026,0.261538,0.107692,0.153846,-0.392633,0.209302,0.139534,0.232558,-0.048616,0.363636,0.045454,0,38,8.115541,2.663963,24,5.456144,4.47333,41,-0.109391,-5.101658,43,8.0185,0.461013,20,4.791468,-0.630715,19,5.461761,-0.643027,19,3.035139,-0.114468,38,16.277002,-3.146696,0.568,0.051,0.271,0.058823,6.551724,190
2021,5998,00:00.0,Hawaii,MW,UNLV,MW,13,27,0,29,22,-0.420925,0.254901,0.058823,0.274509,-0.486243,0.206896,0.068965,0.37931,-0.352639,0.318181,0.045454,0.136363,27,-1.075027,-5.697606,24,-6.615527,-7.886604,29,3.829964,-0.78491,30,2.159856,-3.530392,21,6.670955,0.755313,27,3.974664,-2.297,27,4.371605,0.165672,44,11.118258,-7.072072,0.803,0,0.43,0.333333,11.869565,273
2021,6062,00:00.0,Hawaii,MW,Colorado State,MW,50,45,0,51,28,0.003269,0.341772,0.202531,0.13924,0.165408,0.372549,0.254901,0.137254,-0.258645,0.285714,0.107142,0.142857,44,5.535748,0.528039,33,3.485286,2.355667,44,10.956486,6.799875,51,5.601453,-1.527068,26,4.692367,-0.97329,58,-5.503056,-17.730725,58,9.877139,2.260114,26,13.234892,4.096826,0.999,0.391,0.881,0.911214,11.763157,447
2021,6110,00:00.0,Hawaii,MW,Wyoming,MW,38,14,0,39,28,0.141919,0.462686,0.208955,0.119402,0.455082,0.51282,0.333333,0.102564,-0.279647,0.392857,0.035714,0.142857,32,15.020143,10.670648,34,-0.913641,-2.512939,36,10.808117,6.759924,39,5.584001,-0.947943,27,7.121033,0.053748,35,11.99944,1.904321,35,-0.036443,-5.108426,31,12.214581,-1.887171,1,0.492,0.967,0.98125,11.888888,321
2021,5346,00:00.0,Holy Cross,Patriot,UCONN,Independents,38,28,0,27,44,-0.085429,0.338028,0.12676,0.183098,0.017012,0.407407,0.222222,0.259259,-0.14634,0.295454,0.068181,0.136363,22,-2.184256,-5.010345,43,3.507532,2.169382,22,3.993502,1.473194,26,6.80456,3.089866,40,2.393242,-5.902108,45,8.292496,-2.049452,45,10.910582,4.702834,33,0.493097,-12.81334,1,0.19,0.605,0.790575,9.631578,183
2021,5364,00:00.0,Houston,AAC,Texas Tech,BIG12,21,38,0,43,30,-0.236407,0.315068,0.09589,0.150684,-0.414972,0.302325,0.093023,0.232558,-0.000702,0.333333,0.1,0.033333,40,-5.329389,-10.321866,29,-0.40338,-1.061101,34,2.767804,-1.070504,43,7.428301,0.745046,26,5.046398,-0.998394,29,0.74194,-9.346532,28,6.76565,0.749355,23,11.964285,-1.088149,0.941,0.001,0.716,0.675,4.675675,173
2021,5440,00:00.0,Houston,AAC,Rice,C-USA,44,7,0,40,28,0.232501,0.5,0.161764,0.117647,0.342405,0.525,0.25,0.175,0.069679,0.464285,0.035714,0.035714,35,6.919022,2.253186,32,3.267484,2.05951,34,10.09285,6.129612,39,7.58597,1.38681,28,9.107489,2.819384,24,12.136986,4.48412,24,8.021312,3.150335,31,15.88608,-0.984823,1,0.433,0.913,0.941176,10,330
2021,5529,00:00.0,Houston,AAC,Grambling State,SWAC,45,0,0,35,39,0.125962,0.486486,0.162162,0.108108,0.217575,0.514285,0.285714,0.171428,0.046403,0.461538,0.051282,0.051282,32,1.710364,-2.058517,41,-3.002177,-4.120525,30,6.594312,3.277487,34,3.149056,-1.075846,39,6.709276,-0.758483,17,2.278888,-4.107121,17,6.469844,2.635351,29,16.067494,-3.37685,1,0.368,0.957,0.948387,9.551724,277
2021,5592,00:00.0,Houston,AAC,Navy,AAC,28,20,0,34,31,0.093128,0.4,0.138461,0.107692,0.20036,0.382352,0.205882,0.147058,-0.018074,0.419354,0.064516,0.064516,32,5.981889,1.539145,28,-5.848384,-6.741795,32,4.881485,0.744278,34,7.168385,1.740384,27,11.296423,5.298959,10,-2.472086,-5.330461,10,6.941807,4.710216,50,12.826375,-12.88771,1,0.151,0.388,0.320261,12.466666,374
2021,5623,00:00.0,Houston,AAC,Tulsa,AAC,45,10,0,32,30,0.183413,0.48387,0.241935,0.080645,0.279943,0.53125,0.34375,0.125,0.072581,0.433333,0.133333,0.033333,29,16.017505,11.677036,33,-1.352054,-2.691546,27,6.439875,2.87935,32,6.277817,0.516274,30,10.759608,3.044318,45,18.017203,5.494009,45,12.852704,5.954356,22,11.329608,1.727345,1,0.409,0.985,0.905882,9.714285,272
2021,5682,00:00.0,Houston,AAC,Tulane,AAC,40,22,0,38,34,0.16073,0.416666,0.25,0.138888,0.307305,0.421052,0.315789,0.157894,-0.01617,0.411764,0.17647,0.117647,38,13.735539,8.986772,33,-8.670626,-9.582333,36,6.650975,2.674094,39,5.053514,-0.668405,32,14.440955,7.619738,42,13.678537,2.480759,42,17.373577,11.02751,27,10.045439,-1.302971,0.999,0.216,0.68,0.762711,8.942857,313
2021,5811,00:00.0,Houston,AAC,East Carolina,AAC,31,24,0,37,28,-0.233161,0.276923,0.123076,0.138461,-0.181227,0.324324,0.162162,0.189189,-0.302406,0.214285,0.071428,0.071428,34,3.113485,-1.645324,28,1.864193,0.685627,31,1.476093,-2.117914,37,3.799754,-2.469851,25,1.976249,-3.521725,41,18.910058,8.312149,41,18.926649,13.059361,31,17.360473,4.834964,1,0.31,0.749,0.827777,5.357142,150
2021,5858,00:00.0,Houston,AAC,SMU,AAC,44,37,0,48,28,0.070075,0.368421,0.171052,0.118421,0.314732,0.416666,0.229166,0.125,-0.283318,0.285714,0.071428,0.107142,40,19.813003,15.131604,35,-6.140687,-7.664876,44,10.218025,5.916878,48,3.565807,-3.367806,28,2.212469,-3.347212,41,10.299793,-2.03842,41,11.277175,4.432414,20,12.001526,2.773243,0.942,0.306,0.678,0.889534,10.729729,397
2021,5924,00:00.0,Houston,AAC,South Florida,AAC,54,42,0,30,35,0.49866,0.538461,0.261538,0.092307,0.656282,0.7,0.366666,0.166666,0.341038,0.4,0.171428,0.028571,28,6.350872,2.667212,32,8.234994,7.200839,29,10.522838,7.103217,30,6.617024,2.017405,30,6.801932,0.142674,51,9.15098,-4.193591,50,7.668095,0.791339,22,12.587603,3.721676,1,0.213,0.575,0.505434,10.038461,261
2021,5985,00:00.0,Houston,AAC,Temple,AAC,37,8,0,40,41,0.215949,0.419753,0.222222,0.185185,0.165707,0.4,0.25,0.225,0.262117,0.439024,0.195121,0.146341,38,-1.899281,-6.140368,40,3.178843,2.406005,31,1.544598,-1.435513,39,3.143977,-1.591283,39,6.722964,-0.123811,27,16.204105,6.283262,27,6.263871,0.134128,20,8.741824,-3.812093,1,0.422,0.869,0.95031,10.361111,373
2021,6023,00:00.0,Houston,AAC,Memphis,AAC,31,13,0,42,29,0.027205,0.380281,0.169014,0.112676,-0.046242,0.428571,0.190476,0.190476,0.144722,0.310344,0.137931,0,35,-1.060032,-5.495467,33,1.113542,-0.429831,36,3.453567,-0.560934,41,6.793798,0.772248,27,8.458008,2.58838,51,22.400811,9.665303,51,3.758105,-3.353272,23,9.96935,1.053713,1,0.426,0.899,0.94382,7.40625,237
2021,6100,00:00.0,Houston,AAC,UCONN,Independents,45,17,0,34,31,0.065853,0.523076,0.16923,0.123076,0.2486,0.529411,0.235294,0.147058,-0.129076,0.516129,0.096774,0.096774,32,10.315354,6.065168,33,-7.984812,-9.234839,30,0.971954,-2.474482,33,3.456126,-1.699284,32,10.185178,2.954831,43,11.394517,0.582357,43,11.137202,3.855858,23,1.176064,-9.831783,1,0.437,0.865,0.976331,10.878787,359
2021,6156,00:00.0,Houston,AAC,Cincinnati,AAC,20,35,0,41,32,-0.084146,0.369863,0.178082,0.219178,0.05576,0.512195,0.268292,0.292682,-0.284013,0.1875,0.0625,0.125,34,1.617175,-3.624774,36,0.394581,-2.299797,37,6.672508,1.83901,41,5.474987,-1.990815,30,7.284971,0.047439,18,5.539319,-2.622898,18,3.761504,-1.423442,27,24.848438,5.297386,0.609,0.001,0.317,0.12258,9.26923,241
2021,6181,00:00.0,Houston,AAC,Auburn,SEC,17,13,0,47,20,0.010143,0.358208,0.208955,0.119402,-0.007064,0.382978,0.234042,0.127659,0.065453,0.3,0.15,0.1,42,13.450704,6.495328,20,1.196161,-0.449193,39,1.763927,-3.840052,47,10.432651,1.323812,15,4.499986,0.439949,38,10.809935,-1.09911,38,0.243191,-7.657017,28,19.143634,4.118464,0.941,0.179,0.664,0.68944,8.15,326
2021,5325,00:00.0,Houston Baptist,Southland,New Mexico,MW,17,27,0,55,15,-0.382906,0.357142,0.114285,0.2,-0.243043,0.363636,0.145454,0.163636,-0.830468,0.333333,0,0.333333,51,-5.282187,-11.965305,18,-6.759554,-7.61044,46,3.90967,-1.45438,55,5.626387,-2.414465,14,-1.522182,-4.635303,26,5.018415,-2.137767,26,1.918348,-2.182467,34,16.753548,1.776034,0.492,0,0.105,0,5.73913,264
2021,5465,00:00.0,Howard,MEAC,Maryland,BIG10,0,62,0,34,17,-0.52678,0.117647,0.039215,0.17647,-0.543262,0.147058,0.058823,0.235294,-0.49128,0.058823,0,0.058823,33,3.797886,-2.093999,15,-3.056793,-3.911504,31,0.103121,-4.938152,34,3.281892,-3.416148,14,1.666894,-2.527282,31,-4.205061,-11.097314,31,-2.448837,-6.44699,50,16.353776,-0.333245,0.492,0,0.003,0,8.8,264
2021,5463,00:00.0,Idaho,Big Sky,Indiana,BIG10,14,56,0,44,17,-0.270962,0.311475,0.09836,0.114754,-0.306306,0.272727,0.113636,0.136363,-0.202353,0.411764,0.058823,0.058823,41,3.420244,-2.888905,20,-1.620363,-2.532895,43,4.044397,-1.165884,45,9.200798,0.401413,16,3.473599,-1.112559,23,1.641081,-4.506012,23,5.903028,2.591328,46,13.543525,-5.474789,0.492,0,0.007,0,7.473684,284
2021,5510,00:00.0,Idaho,Big Sky,Oregon State,PAC12,0,42,0,32,28,-0.393195,0.383333,0.083333,0.25,-0.700995,0.28125,0.09375,0.375,-0.063408,0.5,0.071428,0.107142,28,-2.407404,-6.725418,32,6.14605,4.907061,31,1.671773,-2.546995,32,3.351598,-1.92757,28,4.499715,-3.390191,29,10.621188,2.455876,29,2.404087,-2.369631,34,14.411418,-0.645067,0.562,0,0.01,0.027397,5.666666,136
2021,5472,00:00.0,Idaho State,Big Sky,Nevada,MW,10,49,0,34,33,-0.194447,0.358208,0.194029,0.194029,-0.408188,0.352941,0.235294,0.323529,0.048775,0.363636,0.151515,0.060606,33,-5.564658,-10.051728,31,2.056521,1.174444,33,2.667498,-1.354489,34,3.737861,-1.3787,29,7.554328,1.141293,45,8.877447,-4.085368,45,1.816353,-4.968402,20,8.721595,-0.023861,0.48,0,0.145,0,8.24,206
2021,5903,00:00.0,Idaho State,Big Sky,BYU,Independents,14,59,0,32,27,-0.442,0.288135,0.084745,0.169491,-0.672478,0.28125,0.09375,0.3125,-0.112746,0.296296,0.074074,0,31,-2.692597,-7.454909,26,-1.697691,-2.70586,30,-2.783582,-7.04204,32,5.788028,0.496598,25,7.814246,1.220932,39,11.846208,2.353443,39,2.853601,-1.867706,37,26.410772,13.11738,0.492,0,0.004,0,6.851851,185
2021,5310,00:00.0,Illinois,BIG10,Nebraska,BIG10,30,22,0,23,44,0.012723,0.373134,0.164179,0.119402,0.250086,0.434782,0.391304,0.217391,-0.11558,0.340909,0.045454,0.068181,20,2.258565,-0.458277,43,-2.154035,-3.414345,20,2.640245,0.323295,21,2.156624,-1.104305,42,11.133857,0.989689,44,5.456627,-6.432811,44,11.050833,5.045385,27,8.146556,-2.738906,1,0.249,0.797,0.747058,6.210526,118
2021,5379,00:00.0,Illinois,BIG10,UTSA,C-USA,30,37,0,47,31,0.003598,0.358974,0.166666,0.115384,0.285362,0.382978,0.234042,0.085106,-0.307314,0.32258,0.064516,0.16129,41,6.124316,1.405436,35,-1.727048,-2.731526,44,6.471895,2.074665,46,7.588367,1.301712,31,-1.302685,-7.698553,32,0.601734,-6.52351,32,-0.379483,-4.568408,50,16.063503,-1.990376,0.63,0.019,0.268,0.120603,10.317073,423
